"place","date","amount"
"41067",2020-03-03,50.05
"41067",2020-03-07,20.05
"41071",2020-03-11,10.05
"41071",2020-03-13,10.05
"41071",2020-03-15,20.05
"41071",2020-03-17,20.05
"41071",2020-03-20,10.05
"42001",2020-03-15,40.05
"42001",2020-03-17,10.05
"42001",2020-03-18,10.05
"42001",2020-03-21,10.05
"42001",2020-03-22,10.05
"42003",2020-03-09,20.05
"42003",2020-03-11,40.05
"42003",2020-03-12,40.05
"42003",2020-03-13,30.05
"42003",2020-03-14,50.05
"42005",2020-03-19,10.05
"42005",2020-03-23,10.05
"42005",2020-03-24,10.05
"42005",2020-03-26,20.05
"42005",2020-03-28,20.05
"42007",2020-03-12,10.05
"42007",2020-03-13,10.05
"42007",2020-03-15,10.05
"42007",2020-03-20,40.05
"42007",2020-03-21,60.05
"42009",2020-03-26,20.05
"42009",2020-03-27,10.05
"42009",2020-03-30,10.05
"42009",2020-04-06,10.05
"42009",2020-04-10,40.05
"42011",2020-03-13,10.05
"42011",2020-03-15,40.05
"42011",2020-03-16,20.05
"42011",2020-03-17,60.05
"42011",2020-03-18,10.05
"42013",2020-03-21,10.05
"42013",2020-03-23,10.05
"42013",2020-03-24,10.05
"42013",2020-03-25,10.05
"42013",2020-03-30,10.05
"42015",2020-03-19,10.05
"42015",2020-03-21,10.05
"42015",2020-03-23,10.05
"42015",2020-03-26,40.05
"42015",2020-03-27,10.05
"42017",2020-03-06,20.05
"42017",2020-03-08,10.05
"42017",2020-03-11,20.05
"42017",2020-03-12,30.05
"42017",2020-03-13,10.05
"42019",2020-03-16,10.05
"42019",2020-03-18,40.05
"42019",2020-03-19,10.05
"42019",2020-03-20,60.05
"42019",2020-03-21,70.05
"42021",2020-03-18,10.05
"42021",2020-03-25,10.05
"42021",2020-03-27,10.05
"42021",2020-03-28,10.05
"42021",2020-03-30,20.05
"42023",2020-03-23,10.05
"42023",2020-04-30,10.05
"42023",2020-06-22,10.05
"42023",2020-06-29,10.05
"42023",2020-07-10,10.05
"42025",2020-03-19,10.05
"42025",2020-03-21,10.05
"42025",2020-03-23,10.05
"42025",2020-03-24,60.05
"42025",2020-03-25,40.05
"42027",2020-03-15,10.05
"42027",2020-03-18,20.05
"42027",2020-03-19,40.05
"42027",2020-03-20,10.05
"42027",2020-03-21,10.05
"42029",2020-03-08,10.05
"42029",2020-03-09,10.05
"42029",2020-03-12,40.05
"42029",2020-03-13,30.05
"42029",2020-03-14,10.05
"42031",2020-03-23,10.05
"42031",2020-03-26,20.05
"42031",2020-03-27,10.05
"42031",2020-03-31,10.05
"42031",2020-04-01,10.05
"42033",2020-03-19,10.05
"42033",2020-03-20,10.05
"42033",2020-03-25,20.05
"42033",2020-03-29,10.05
"42033",2020-03-30,20.05
"42035",2020-03-29,10.05
"42035",2020-04-01,20.05
"42035",2020-04-04,10.05
"42035",2020-04-05,20.05
"42035",2020-04-06,10.05
"42037",2020-03-17,10.05
"42037",2020-03-21,20.05
"42037",2020-03-23,10.05
"42037",2020-03-24,20.05
"42037",2020-03-26,10.05
"42039",2020-03-21,10.05
"42039",2020-03-23,10.05
"42039",2020-03-24,10.05
"42039",2020-03-25,10.05
"42039",2020-03-27,10.05
"42041",2020-03-08,30.05
"42041",2020-03-11,20.05
"42041",2020-03-12,50.05
"42041",2020-03-14,10.05
"42041",2020-03-18,10.05
"42043",2020-03-16,10.05
"42043",2020-03-19,30.05
"42043",2020-03-20,60.05
"42043",2020-03-21,30.05
"42043",2020-03-22,50.05
"42045",2020-03-01,10.05
"42045",2020-03-08,50.05
"42045",2020-03-11,10.05
"42045",2020-03-12,20.05
"42045",2020-03-13,50.05
"42047",2020-04-02,20.05
"42047",2020-04-21,10.05
"42047",2020-04-27,10.05
"42047",2020-05-02,10.05
"42047",2020-05-08,10.05
"42049",2020-03-13,10.05
"42049",2020-03-17,10.05
"42049",2020-03-18,10.05
"42049",2020-03-19,20.05
"42049",2020-03-22,20.05
"42051",2020-03-17,10.05
"42051",2020-03-19,10.05
"42051",2020-03-20,20.05
"42051",2020-03-21,40.05
"42051",2020-03-22,10.05
"42053",2020-03-28,10.05
"42053",2020-03-30,10.05
"42053",2020-03-31,10.05
"42053",2020-04-01,10.05
"42053",2020-04-02,10.05
"42055",2020-03-15,10.05
"42055",2020-03-19,20.05
"42055",2020-03-20,20.05
"42055",2020-03-23,20.05
"42055",2020-03-24,40.05
"42057",2020-03-31,10.05
"42057",2020-04-09,10.05
"42057",2020-04-20,10.05
"42057",2020-04-24,20.05
"42057",2020-04-27,10.05
"42059",2020-03-20,20.05
"42059",2020-03-21,10.05
"42059",2020-03-22,10.05
"42059",2020-03-23,20.05
"42059",2020-03-25,10.05
"42061",2020-03-23,10.05
"42061",2020-03-28,10.05
"42061",2020-03-29,10.05
"42061",2020-03-30,10.05
"42061",2020-04-02,10.05
"42063",2020-03-21,10.05
"42063",2020-03-22,10.05
"42063",2020-03-26,40.05
"42063",2020-03-29,10.05
"42063",2020-03-30,20.05
"42065",2020-04-02,10.05
"42065",2020-04-07,10.05
"42065",2020-04-15,10.05
"42065",2020-04-18,10.05
"42065",2020-04-27,20.05
"42067",2020-03-19,10.05
"42067",2020-03-25,10.05
"42067",2020-03-29,30.05
"42067",2020-03-30,20.05
"42067",2020-04-01,40.05
"42069",2020-03-13,10.05
"42069",2020-03-14,10.05
"42069",2020-03-15,20.05
"42069",2020-03-16,10.05
"42069",2020-03-17,10.05
"42071",2020-03-13,10.05
"42071",2020-03-14,10.05
"42071",2020-03-16,20.05
"42071",2020-03-17,20.05
"42071",2020-03-19,40.05
"42073",2020-03-20,10.05
"42073",2020-03-22,30.05
"42073",2020-03-23,40.05
"42073",2020-03-25,20.05
"42073",2020-03-26,30.05
"42075",2020-03-14,10.05
"42075",2020-03-16,10.05
"42075",2020-03-17,10.05
"42075",2020-03-21,10.05
"42075",2020-03-22,80.05
"42077",2020-03-11,10.05
"42077",2020-03-15,10.05
"42077",2020-03-16,110.05
"42077",2020-03-17,60.05
"42077",2020-03-18,60.05
"42079",2020-03-11,10.05
"42079",2020-03-15,10.05
"42079",2020-03-16,40.05
"42079",2020-03-17,10.05
"42079",2020-03-18,30.05
"42081",2020-03-20,10.05
"42081",2020-03-22,10.05
"42081",2020-03-24,10.05
"42081",2020-03-25,10.05
"42081",2020-03-26,20.05
"42083",2020-03-23,10.05
"42083",2020-04-06,10.05
"42083",2020-04-08,10.05
"42083",2020-04-09,10.05
"42083",2020-04-16,10.05
"42085",2020-03-17,10.05
"42085",2020-03-19,10.05
"42085",2020-03-21,10.05
"42085",2020-03-22,10.05
"42085",2020-03-23,20.05
"42087",2020-03-24,10.05
"42087",2020-03-29,10.05
"42087",2020-03-30,20.05
"42087",2020-03-31,50.05
"42087",2020-04-03,10.05
"42089",2020-03-05,10.05
"42089",2020-03-06,10.05
"42089",2020-03-08,10.05
"42089",2020-03-11,50.05
"42089",2020-03-14,70.05
"42091",2020-03-03,40.05
"42091",2020-03-04,10.05
"42091",2020-03-05,30.05
"42091",2020-03-06,10.05
"42091",2020-03-07,40.05
"42093",2020-03-16,10.05
"42093",2020-03-19,20.05
"42093",2020-03-20,10.05
"42093",2020-03-23,10.05
"42093",2020-03-25,50.05
"42095",2020-03-07,10.05
"42095",2020-03-14,40.05
"42095",2020-03-15,50.05
"42095",2020-03-16,70.05
"42095",2020-03-17,40.05
"42097",2020-03-23,10.05
"42097",2020-03-27,50.05
"42097",2020-03-28,20.05
"42097",2020-03-30,10.05
"42097",2020-03-31,50.05
"42099",2020-03-23,10.05
"42099",2020-03-28,20.05
"42099",2020-03-29,10.05
"42099",2020-03-30,10.05
"42099",2020-04-02,40.05
"42101",2020-03-05,10.05
"42101",2020-03-08,20.05
"42101",2020-03-09,10.05
"42101",2020-03-11,60.05
"42101",2020-03-12,90.05
"42103",2020-03-07,10.05
"42103",2020-03-13,10.05
"42103",2020-03-14,10.05
"42103",2020-03-19,10.05
"42103",2020-03-20,40.05
"42105",2020-03-15,10.05
"42105",2020-03-23,10.05
"42105",2020-03-30,10.05
"42105",2020-04-06,10.05
"42105",2020-05-30,20.05
"42107",2020-03-17,10.05
"42107",2020-03-18,20.05
"42107",2020-03-19,20.05
"42107",2020-03-20,20.05
"42107",2020-03-21,20.05
"42109",2020-03-23,10.05
"42109",2020-03-24,10.05
"42109",2020-03-27,10.05
"42109",2020-03-29,10.05
"42109",2020-03-30,20.05
"42111",2020-03-19,10.05
"42111",2020-03-20,10.05
"42111",2020-03-27,10.05
"42111",2020-03-31,10.05
"42111",2020-04-01,20.05
"42113",2020-03-30,10.05
"42113",2020-05-10,10.05
"42113",2020-05-24,10.05
"42113",2020-06-22,10.05
"42113",2020-06-23,10.05
"42115",2020-03-21,10.05
"42115",2020-03-27,10.05
"42115",2020-03-28,10.05
"42115",2020-03-29,10.05
"42115",2020-03-30,10.05
"42117",2020-03-23,10.05
"42117",2020-03-26,10.05
"42117",2020-03-29,10.05
"42117",2020-04-01,50.05
"42117",2020-04-02,20.05
"42119",2020-03-25,20.05
"42119",2020-03-29,10.05
"42119",2020-03-30,20.05
"42119",2020-03-31,10.05
"42119",2020-04-02,10.05
"42121",2020-03-24,10.05
"42121",2020-03-26,20.05
"42121",2020-04-01,20.05
"42121",2020-04-06,10.05
"42121",2020-04-18,10.05
"42123",2020-03-20,10.05
"42123",2020-05-08,10.05
"42123",2020-05-16,10.05
"42123",2020-05-29,10.05
"42123",2020-05-30,10.05
"42125",2020-03-08,10.05
"42125",2020-03-12,10.05
"42125",2020-03-14,10.05
"42125",2020-03-16,20.05
"42125",2020-03-17,20.05
"42127",2020-03-01,10.05
"42127",2020-03-17,10.05
"42127",2020-03-18,10.05
"42127",2020-03-19,10.05
"42127",2020-03-21,20.05
"42129",2020-03-14,20.05
"42129",2020-03-15,20.05
"42129",2020-03-18,20.05
"42129",2020-03-19,50.05
"42129",2020-03-20,50.05
"42131",2020-03-28,10.05
"42131",2020-03-29,10.05
"42131",2020-03-30,30.05
"42131",2020-04-04,10.05
"42131",2020-04-06,20.05
"42133",2020-03-13,20.05
"42133",2020-03-15,40.05
"42133",2020-03-16,30.05
"42133",2020-03-17,10.05
"42133",2020-03-19,80.05
"44001",2020-03-16,40.05
"44001",2020-03-17,20.05
"44001",2020-03-24,60.05
"44001",2020-03-26,20.05
"44001",2020-03-27,40.05
"44003",2020-03-16,40.05
"44003",2020-03-17,30.05
"44003",2020-03-21,20.05
"44003",2020-03-24,180.05
"44003",2020-03-26,40.05
"44005",2020-03-16,80.05
"44005",2020-03-18,10.05
"44005",2020-03-21,30.05
"44005",2020-03-24,70.05
"44005",2020-03-26,40.05
"44007",2020-02-25,10.05
"44007",2020-02-26,10.05
"44007",2020-03-02,10.05
"44007",2020-03-09,170.05
"44007",2020-03-11,10.05
"44009",2020-03-16,80.05
"44009",2020-03-17,10.05
"44009",2020-03-21,50.05
"44009",2020-03-24,90.05
"44009",2020-03-26,50.05
"45001",2020-03-14,10.05
"45001",2020-03-20,20.05
"45001",2020-03-26,10.05
"45001",2020-03-28,10.05
"45001",2020-04-04,20.05
"45003",2020-03-15,10.05
"45003",2020-03-19,10.05
"45003",2020-03-22,40.05
"45003",2020-03-23,10.05
"45003",2020-03-24,20.05
"45005",2020-03-27,10.05
"45005",2020-03-30,10.05
"45005",2020-04-05,20.05
"45005",2020-04-07,10.05
"45005",2020-04-12,10.05
"45007",2020-03-11,20.05
"45007",2020-03-15,40.05
"45007",2020-03-16,40.05
"45007",2020-03-18,50.05
"45007",2020-03-19,10.05
"45009",2020-03-26,20.05
"45009",2020-03-27,20.05
"45009",2020-03-28,10.05
"45009",2020-04-02,10.05
"45009",2020-04-06,10.05
"45011",2020-03-25,10.05
"45011",2020-03-27,10.05
"45011",2020-03-31,10.05
"45011",2020-04-04,10.05
"45011",2020-04-05,10.05
"45013",2020-03-09,30.05
"45013",2020-03-12,10.05
"45013",2020-03-13,20.05
"45013",2020-03-14,10.05
"45013",2020-03-15,10.05
"45015",2020-03-15,10.05
"45015",2020-03-17,10.05
"45015",2020-03-18,20.05
"45015",2020-03-20,10.05
"45015",2020-03-22,50.05
"45017",2020-03-12,10.05
"45017",2020-03-24,10.05
"45017",2020-03-26,10.05
"45017",2020-03-30,10.05
"45017",2020-03-31,10.05
"45019",2020-03-02,10.05
"45019",2020-03-12,20.05
"45019",2020-03-13,10.05
"45019",2020-03-14,10.05
"45019",2020-03-15,10.05
"45021",2020-03-28,10.05
"45021",2020-03-30,10.05
"45021",2020-04-01,20.05
"45021",2020-04-04,10.05
"45021",2020-04-05,30.05
"45023",2020-03-18,10.05
"45023",2020-03-23,10.05
"45023",2020-03-27,10.05
"45023",2020-03-28,30.05
"45023",2020-03-29,10.05
"45025",2020-03-19,10.05
"45025",2020-03-20,20.05
"45025",2020-03-22,10.05
"45025",2020-03-25,20.05
"45025",2020-03-27,30.05
"45027",2020-03-15,10.05
"45027",2020-03-18,30.05
"45027",2020-03-19,10.05
"45027",2020-03-22,10.05
"45027",2020-03-23,10.05
"45029",2020-03-16,10.05
"45029",2020-03-22,10.05
"45029",2020-03-23,20.05
"45029",2020-03-25,10.05
"45029",2020-03-28,10.05
"45031",2020-03-15,10.05
"45031",2020-03-16,10.05
"45031",2020-03-17,30.05
"45031",2020-03-18,20.05
"45031",2020-03-19,10.05
"45033",2020-03-16,10.05
"45033",2020-04-04,20.05
"45033",2020-04-05,20.05
"45033",2020-04-10,20.05
"45033",2020-04-11,30.05
"45035",2020-03-14,10.05
"45035",2020-03-18,10.05
"45035",2020-03-19,10.05
"45035",2020-03-20,10.05
"45035",2020-03-22,50.05
"45037",2020-03-16,10.05
"45037",2020-03-24,10.05
"45037",2020-03-27,20.05
"45037",2020-03-29,10.05
"45037",2020-03-31,10.05
"45039",2020-03-12,10.05
"45039",2020-03-18,10.05
"45039",2020-03-20,10.05
"45039",2020-03-22,10.05
"45039",2020-03-25,10.05
"45041",2020-03-15,10.05
"45041",2020-03-18,20.05
"45041",2020-03-19,20.05
"45041",2020-03-22,60.05
"45041",2020-03-23,10.05
"45043",2020-03-18,20.05
"45043",2020-03-22,10.05
"45043",2020-03-23,30.05
"45043",2020-03-24,40.05
"45043",2020-03-25,10.05
"45045",2020-03-11,10.05
"45045",2020-03-12,10.05
"45045",2020-03-13,10.05
"45045",2020-03-14,40.05
"45045",2020-03-15,50.05
"45047",2020-03-16,20.05
"45047",2020-03-23,10.05
"45047",2020-03-26,20.05
"45047",2020-03-27,10.05
"45047",2020-03-28,20.05
"45049",2020-03-28,10.05
"45049",2020-03-31,10.05
"45049",2020-04-01,10.05
"45049",2020-04-02,10.05
"45049",2020-04-04,10.05
"45051",2020-03-11,30.05
"45051",2020-03-12,10.05
"45051",2020-03-13,10.05
"45051",2020-03-14,10.05
"45051",2020-03-15,20.05
"45053",2020-03-17,10.05
"45053",2020-03-19,10.05
"45053",2020-03-22,10.05
"45053",2020-03-27,10.05
"45053",2020-03-28,30.05
"45055",2020-03-02,10.05
"45055",2020-03-05,40.05
"45055",2020-03-09,60.05
"45055",2020-03-11,40.05
"45055",2020-03-12,70.05
"45057",2020-03-06,10.05
"45057",2020-03-09,10.05
"45057",2020-03-14,10.05
"45057",2020-03-17,20.05
"45057",2020-03-18,10.05
"45059",2020-03-23,20.05
"45059",2020-03-24,10.05
"45059",2020-03-27,10.05
"45059",2020-03-29,20.05
"45059",2020-04-04,30.05
"45061",2020-03-13,10.05
"45061",2020-03-18,10.05
"45061",2020-03-23,30.05
"45061",2020-03-28,30.05
"45061",2020-03-29,50.05
"45063",2020-03-09,10.05
"45063",2020-03-11,10.05
"45063",2020-03-12,10.05
"45063",2020-03-13,10.05
"45063",2020-03-14,10.05
"45065",2020-03-28,10.05
"45065",2020-04-01,10.05
"45065",2020-04-04,10.05
"45065",2020-04-09,10.05
"45065",2020-04-11,10.05
"45067",2020-03-20,10.05
"45067",2020-03-25,10.05
"45067",2020-04-01,20.05
"45067",2020-04-02,10.05
"45067",2020-04-06,10.05
"45069",2020-03-16,10.05
"45069",2020-03-24,10.05
"45069",2020-03-28,10.05
"45069",2020-04-01,30.05
"45069",2020-04-02,20.05
"45071",2020-03-16,10.05
"45071",2020-03-23,10.05
"45071",2020-03-28,20.05
"45071",2020-03-29,10.05
"45071",2020-03-30,20.05
"45073",2020-03-18,20.05
"45073",2020-03-22,10.05
"45073",2020-03-24,10.05
"45073",2020-03-26,10.05
"45073",2020-03-30,30.05
"45075",2020-03-15,20.05
"45075",2020-03-16,10.05
"45075",2020-03-18,50.05
"45075",2020-03-20,10.05
"45075",2020-03-22,30.05
"45077",2020-03-15,10.05
"45077",2020-03-20,50.05
"45077",2020-03-22,10.05
"45077",2020-03-23,30.05
"45077",2020-03-24,10.05
"45079",2020-03-12,10.05
"45079",2020-03-13,30.05
"45079",2020-03-14,40.05
"45079",2020-03-15,140.05
"45079",2020-03-16,50.05
"45081",2020-03-14,10.05
"45081",2020-03-28,10.05
"45081",2020-03-30,20.05
"45081",2020-04-02,10.05
"45081",2020-04-04,10.05
"45083",2020-03-04,10.05
"45083",2020-03-16,10.05
"45083",2020-03-18,10.05
"45083",2020-03-19,10.05
"45083",2020-03-20,50.05
"45085",2020-03-15,10.05
"45085",2020-03-16,20.05
"45085",2020-03-18,10.05
"45085",2020-03-19,40.05
"45085",2020-03-20,20.05
"45087",2020-03-20,10.05
"45087",2020-03-25,20.05
"45087",2020-03-28,20.05
"45087",2020-03-29,10.05
"45087",2020-03-30,30.05
"45089",2020-03-20,10.05
"45089",2020-03-23,10.05
"45089",2020-03-27,10.05
"45089",2020-03-28,30.05
"45089",2020-03-30,30.05
"45091",2020-03-12,10.05
"45091",2020-03-16,10.05
"45091",2020-03-17,20.05
"45091",2020-03-18,30.05
"45091",2020-03-19,40.05
"46003",2020-03-22,10.05
"46003",2020-05-05,10.05
"46003",2020-05-12,10.05
"46003",2020-05-15,50.05
"46003",2020-05-17,120.05
"46005",2020-03-06,10.05
"46005",2020-03-14,30.05
"46005",2020-03-17,60.05
"46005",2020-03-18,20.05
"46005",2020-03-19,10.05
"46007",2020-06-10,10.05
"46007",2020-06-12,10.05
"46007",2020-06-18,10.05
"46007",2020-06-20,10.05
"46007",2020-07-14,10.05
"46009",2020-03-06,10.05
"46009",2020-04-01,10.05
"46009",2020-04-03,10.05
"46009",2020-04-07,10.05
"46009",2020-05-17,10.05
"46011",2020-03-19,10.05
"46011",2020-03-27,10.05
"46011",2020-03-30,10.05
"46011",2020-04-01,10.05
"46011",2020-04-02,20.05
"46013",2020-03-17,10.05
"46013",2020-03-20,10.05
"46013",2020-03-25,10.05
"46013",2020-03-27,10.05
"46013",2020-03-28,20.05
"46015",2020-05-29,20.05
"46015",2020-06-06,10.05
"46015",2020-06-07,40.05
"46015",2020-06-08,20.05
"46015",2020-06-09,10.05
"46017",2020-04-23,10.05
"46017",2020-05-14,20.05
"46017",2020-05-15,20.05
"46017",2020-05-17,20.05
"46017",2020-05-18,20.05
"46019",2020-07-03,10.05
"46019",2020-07-05,10.05
"46019",2020-07-06,10.05
"46019",2020-07-12,10.05
"46019",2020-07-13,10.05
"46021",2020-06-28,10.05
"46021",2020-07-26,10.05
"46023",2020-03-06,10.05
"46023",2020-03-30,10.05
"46023",2020-04-05,10.05
"46023",2020-04-07,10.05
"46023",2020-04-24,10.05
"46025",2020-03-24,10.05
"46025",2020-05-03,10.05
"46025",2020-05-07,10.05
"46025",2020-05-09,10.05
"46025",2020-06-04,10.05
"46027",2020-03-24,20.05
"46027",2020-03-25,10.05
"46027",2020-04-02,20.05
"46027",2020-04-24,10.05
"46027",2020-04-28,10.05
"46029",2020-03-18,10.05
"46029",2020-03-23,10.05
"46029",2020-03-24,20.05
"46029",2020-03-25,10.05
"46029",2020-03-28,10.05
"46031",2020-04-04,10.05
"46031",2020-05-07,10.05
"46031",2020-05-10,10.05
"46031",2020-05-13,10.05
"46031",2020-06-05,20.05
"46033",2020-05-30,10.05
"46033",2020-06-07,10.05
"46033",2020-06-14,10.05
"46033",2020-06-15,30.05
"46033",2020-06-16,10.05
"46035",2020-03-11,10.05
"46035",2020-03-18,10.05
"46035",2020-03-28,10.05
"46035",2020-04-16,10.05
"46035",2020-04-17,10.05
"46037",2020-04-24,10.05
"46037",2020-04-26,30.05
"46037",2020-04-27,40.05
"46037",2020-05-01,20.05
"46037",2020-05-12,10.05
"46039",2020-03-23,10.05
"46039",2020-06-21,20.05
"46039",2020-06-29,10.05
"46039",2020-07-06,10.05
"46039",2020-07-18,10.05
"46041",2020-06-01,10.05
"46041",2020-06-06,10.05
"46041",2020-06-11,20.05
"46041",2020-06-26,10.05
"46041",2020-06-27,10.05
"46043",2020-04-23,10.05
"46043",2020-05-19,10.05
"46043",2020-05-20,10.05
"46043",2020-06-02,10.05
"46043",2020-06-27,10.05
"46045",2020-05-24,10.05
"46045",2020-05-29,20.05
"46045",2020-06-03,10.05
"46045",2020-06-16,10.05
"46045",2020-06-18,10.05
"46047",2020-03-24,10.05
"46047",2020-04-28,10.05
"46047",2020-05-14,10.05
"46047",2020-05-15,10.05
"46047",2020-05-28,10.05
"46049",2020-03-22,10.05
"46049",2020-06-02,10.05
"46049",2020-06-04,40.05
"46049",2020-06-05,90.05
"46049",2020-06-07,40.05
"46051",2020-05-01,20.05
"46051",2020-05-05,10.05
"46051",2020-05-08,10.05
"46051",2020-05-09,10.05
"46051",2020-05-10,20.05
"46053",2020-05-26,10.05
"46053",2020-06-21,10.05
"46053",2020-06-24,10.05
"46053",2020-06-26,10.05
"46053",2020-07-04,10.05
"46055",2020-07-01,10.05
"46057",2020-03-23,10.05
"46057",2020-04-11,10.05
"46057",2020-05-12,10.05
"46057",2020-05-19,10.05
"46057",2020-05-30,10.05
"46059",2020-04-21,10.05
"46059",2020-05-23,10.05
"46059",2020-05-29,10.05
"46059",2020-05-31,10.05
"46059",2020-06-01,10.05
"46061",2020-05-29,10.05
"46061",2020-05-31,10.05
"46061",2020-06-03,10.05
"46061",2020-06-16,10.05
"46061",2020-06-17,10.05
"46065",2020-03-18,10.05
"46065",2020-03-27,10.05
"46065",2020-03-28,10.05
"46065",2020-04-04,10.05
"46065",2020-04-07,10.05
"46067",2020-03-23,20.05
"46067",2020-04-21,10.05
"46067",2020-05-21,10.05
"46067",2020-05-25,10.05
"46067",2020-05-28,10.05
"46069",2020-04-08,10.05
"46069",2020-06-03,10.05
"46069",2020-06-04,10.05
"46071",2020-05-19,10.05
"46071",2020-05-21,10.05
"46071",2020-05-23,10.05
"46071",2020-05-25,10.05
"46071",2020-06-08,10.05
"46073",2020-04-04,10.05
"46073",2020-04-06,20.05
"46073",2020-04-11,10.05
"46073",2020-04-18,10.05
"46073",2020-04-19,10.05
"46075",2020-07-03,10.05
"46075",2020-07-26,10.05
"46077",2020-05-24,10.05
"46077",2020-05-28,10.05
"46077",2020-05-29,10.05
"46077",2020-06-15,10.05
"46077",2020-06-16,10.05
"46079",2020-03-28,10.05
"46079",2020-04-03,10.05
"46079",2020-04-11,10.05
"46079",2020-04-19,10.05
"46079",2020-05-03,10.05
"46081",2020-03-22,20.05
"46081",2020-03-24,10.05
"46081",2020-03-25,20.05
"46081",2020-03-26,10.05
"46081",2020-03-28,30.05
"46083",2020-03-20,10.05
"46083",2020-03-21,10.05
"46083",2020-03-23,10.05
"46083",2020-03-24,10.05
"46083",2020-03-26,10.05
"46085",2020-03-18,10.05
"46085",2020-04-02,10.05
"46085",2020-04-24,10.05
"46085",2020-05-09,10.05
"46085",2020-05-14,20.05
"46087",2020-03-08,10.05
"46087",2020-03-18,10.05
"46087",2020-04-10,10.05
"46087",2020-04-18,10.05
"46087",2020-05-07,10.05
"46089",2020-04-20,10.05
"46089",2020-06-01,10.05
"46089",2020-06-04,10.05
"46089",2020-06-16,10.05
"46089",2020-06-29,10.05
"46091",2020-03-25,10.05
"46091",2020-05-14,20.05
"46091",2020-05-17,10.05
"46091",2020-06-11,10.05
"46091",2020-07-17,10.05
"46093",2020-03-20,10.05
"46093",2020-04-30,10.05
"46093",2020-05-03,10.05
"46093",2020-05-06,10.05
"46093",2020-05-08,10.05
"46095",2020-06-08,10.05
"46095",2020-06-11,10.05
"46095",2020-06-19,10.05
"46095",2020-06-26,10.05
"46095",2020-06-27,10.05
"46097",2020-04-05,10.05
"46097",2020-05-27,10.05
"46097",2020-06-02,10.05
"46097",2020-06-14,10.05
"46097",2020-06-15,10.05
"46099",2020-03-06,30.05
"46099",2020-03-11,10.05
"46099",2020-03-12,10.05
"46099",2020-03-20,80.05
"46099",2020-03-21,30.05
"46101",2020-04-11,10.05
"46101",2020-04-16,10.05
"46101",2020-04-21,10.05
"46101",2020-04-24,20.05
"46101",2020-04-28,10.05
"46103",2020-03-06,10.05
"46103",2020-03-22,20.05
"46103",2020-03-24,10.05
"46103",2020-03-25,10.05
"46103",2020-03-28,10.05
"46105",2020-07-06,10.05
"46105",2020-07-11,20.05
"46105",2020-07-12,10.05
"46105",2020-07-24,20.05
"46107",2020-07-18,10.05
"46109",2020-03-24,10.05
"46109",2020-03-27,10.05
"46109",2020-03-29,10.05
"46109",2020-03-30,10.05
"46109",2020-04-26,40.05
"46111",2020-04-06,10.05
"46111",2020-04-08,10.05
"46111",2020-04-10,10.05
"46111",2020-05-10,10.05
"46111",2020-05-11,10.05
"46115",2020-03-28,10.05
"46115",2020-03-30,10.05
"46115",2020-03-31,10.05
"46115",2020-05-04,10.05
"46115",2020-05-24,10.05
"46117",2020-04-19,10.05
"46117",2020-04-22,10.05
"46117",2020-04-23,40.05
"46117",2020-04-25,10.05
"46117",2020-04-26,10.05
"46119",2020-04-07,10.05
"46121",2020-03-22,10.05
"46121",2020-04-26,10.05
"46121",2020-04-27,10.05
"46121",2020-04-30,30.05
"46121",2020-05-01,10.05
"46123",2020-05-09,10.05
"46123",2020-05-11,10.05
"46123",2020-05-17,10.05
"46123",2020-05-18,30.05
"46123",2020-06-07,10.05
"46125",2020-03-24,10.05
"46125",2020-03-28,10.05
"46125",2020-03-29,10.05
"46125",2020-03-31,10.05
"46125",2020-04-03,10.05
"46127",2020-03-22,10.05
"46127",2020-03-28,20.05
"46127",2020-04-06,10.05
"46127",2020-04-13,10.05
"46127",2020-04-14,10.05
"46129",2020-04-07,10.05
"46129",2020-04-08,10.05
"46129",2020-04-10,30.05
"46129",2020-06-11,10.05
"46129",2020-06-12,10.05
"46135",2020-03-23,10.05
"46135",2020-03-24,30.05
"46135",2020-03-26,20.05
"46135",2020-03-27,20.05
"46135",2020-03-28,20.05
"46137",2020-05-01,10.05
"46137",2020-07-04,10.05
"46137",2020-07-05,10.05
"46137",2020-07-20,40.05
"46137",2020-07-24,10.05
"47001",2020-03-15,10.05
"47001",2020-03-20,20.05
"47001",2020-03-22,10.05
"47001",2020-03-23,10.05
"47001",2020-03-24,10.05
"47003",2020-03-20,10.05
"47003",2020-03-26,10.05
"47003",2020-03-27,20.05
"47003",2020-03-28,20.05
"47003",2020-03-30,20.05
"47005",2020-03-21,10.05
"47005",2020-03-22,10.05
"47005",2020-03-23,10.05
"47005",2020-03-26,10.05
"47005",2020-04-18,10.05
"47007",2020-03-23,20.05
"47007",2020-03-31,10.05
"47007",2020-04-08,40.05
"47007",2020-04-13,10.05
"47007",2020-04-14,10.05
"47009",2020-03-15,10.05
"47009",2020-03-18,10.05
"47009",2020-03-19,10.05
"47009",2020-03-21,10.05
"47009",2020-03-22,20.05
"47011",2020-03-15,10.05
"47011",2020-03-17,10.05
"47011",2020-03-20,10.05
"47011",2020-03-21,20.05
"47011",2020-03-22,10.05
"47013",2020-03-09,10.05
"47013",2020-03-16,10.05
"47013",2020-03-22,20.05
"47013",2020-03-30,10.05
"47013",2020-04-02,10.05
"47015",2020-03-21,10.05
